Mass,C,H,O,N,C13,S,P,Error,NeutralMass,MolForm,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,kmass,kdefect
236.0565235,11,11,5,1,0,0,0,-0.326734121,237.0637999,C11H11NO5,0.45454545454545453,1,0.09090909090909091,0,NA,235.79294067702887,0.2070593229711335
236.0775141,8,15,7,1,0,0,0,0.258641624,237.0847905,C8H15NO7,0.875,1.875,0.125,0,NA,235.8139078387374,0.18609216126259298
236.1053884,0,0,0,0,0,0,0,0,237.1126648,NA,NA,NA,NA,NA,NA,235.841751014045,0.15824898595499803
236.9118329,0,0,0,0,0,0,0,0,237.9191094,NA,NA,NA,NA,NA,NA,236.64729503091186,0.352704969088137
236.9857614,0,0,0,0,0,0,0,0,237.9930379,NA,NA,NA,NA,NA,NA,236.7211409816883,0.27885901831169235
237.004077,10,6,7,0,0,0,0,-0.003947927,238.0113535,C10H6O7,0.7,0.6,0,0,NA,236.73943613032571,0.2605638696742858
237.0404466,11,10,6,0,0,0,0,0.062836222,238.0477231,C11H10O6,0.5454545454545454,0.9090909090909091,0,0,NA,236.77576511970545,0.22423488029454575
237.0615834,8,14,8,0,0,0,0,0.031894723,238.0688598,C8H14O8,1,1.75,0,0,NA,236.79687831816574,0.20312168183426138
237.0768213,12,14,5,0,0,0,0,0.108448791,238.0840977,C12H14O5,0.4166666666666667,1.1666666666666667,0,0,NA,236.8120992033905,0.18790079660951164
237.1087292,0,0,0,0,0,0,0,0,238.1160057,NA,NA,NA,NA,NA,NA,236.84397147474428,0.15602852525572075
237.1132004,13,18,4,0,0,0,0,0.135132914,238.1204769,C13H18O4,0.3076923076923077,1.3846153846153846,0,0,NA,236.84843768216243,0.15156231783757335
237.1133917,0,0,0,0,0,0,0,0,238.1206682,NA,NA,NA,NA,NA,NA,236.84862876855513,0.15137123144486964
237.1343661,0,0,0,0,0,0,0,0,238.1416425,NA,NA,NA,NA,NA,NA,236.86957974835272,0.13042025164727988
238.0356745,10,9,6,1,0,0,0,0.150942266,239.0429509,C10H9NO6,0.6,0.9,0.1,0,NA,237.76988173934137,0.23011826065862806
238.8913056,0,0,0,0,0,0,0,0,239.898582,NA,NA,NA,NA,NA,NA,238.62455743401125,0.3754425659887488
238.8917938,0,0,0,0,0,0,0,0,239.8990703,NA,NA,NA,NA,NA,NA,238.62504508888276,0.3749549111172428
238.9008719,0,0,0,0,0,0,0,0,239.9081484,NA,NA,NA,NA,NA,NA,238.6341130521952,0.36588694780479614
239.0148542,0,0,0,0,0,0,0,0,240.0221306,NA,NA,NA,NA,NA,NA,238.74796807854077,0.2520319214592348
239.0197251,10,8,7,0,0,0,0,0.004260595,240.0270016,C10H8O7,0.7,0.8,0,0,NA,238.75283353965028,0.24716646034971745
239.0228224,0,0,0,0,0,0,0,0,240.0300988,NA,NA,NA,NA,NA,NA,238.75592738117746,0.2440726188225426
239.0379272,0,0,0,0,0,0,0,0,240.0452037,NA,NA,NA,NA,NA,NA,238.77101531502285,0.2289846849771493
239.0560958,11,12,6,0,0,0,0,0.06603033,240.0633723,C11H12O6,0.5454545454545454,1.0909090909090908,0,0,NA,238.78916362780177,0.21083637219823004
239.0596245,0,0,0,0,0,0,0,0,240.0669009,NA,NA,NA,NA,NA,NA,238.79268838762383,0.20731161237617357
239.0673072,10,12,5,2,0,0,0,0.157731848,240.0745836,C10H12N2O5,0.5,1.2,0.2,0,NA,238.80036250905235,0.19963749094765149
239.0674386,10,12,5,2,0,0,0,-0.389744335,240.0747151,C10H12N2O5,0.5,1.2,0.2,0,NA,238.80049376232995,0.19950623767005027
239.0772441,8,16,8,0,0,0,0,-0.012785416,240.0845206,C8H16O8,1,2,0,0,NA,238.81028831342107,0.18971168657893145
239.0924829,12,16,5,0,0,0,0,0.059545015,240.0997593,C12H16O5,0.4166666666666667,1.3333333333333333,0,0,NA,238.82551009764083,0.17448990235916995
239.128872,13,20,4,0,0,0,0,0.044597354,240.1361484,C13H20O4,0.3076923076923077,1.5384615384615385,0,0,NA,238.8618585652467,0.13814143475329388
239.1652362,14,24,3,0,0,0,0,0.133325888,240.1725126,C14H24O3,0.21428571428571427,1.7142857142857142,0,0,NA,238.89818216065612,0.10181783934388022
239.2015979,15,28,2,0,0,0,0,0.232411968,240.2088743,C15H28O2,0.13333333333333333,1.8666666666666667,0,0,NA,238.93450325885703,0.06549674114296522
239.929913,0,0,0,0,0,0,0,0,240.9371894,NA,NA,NA,NA,NA,NA,239.66200511570992,0.33799488429008306
240.014964,9,7,7,1,0,0,0,0.046232816,241.0222404,C9H7NO7,0.7777777777777778,0.7777777777777778,0.1111111111111111,0,NA,239.7469611470035,0.25303885299649664
240.0513094,10,11,6,1,0,0,0,0.212363085,241.0585859,C10H11NO6,0.6,1.1,0.1,0,NA,239.7832659634052,0.21673403659480073
240.9263149,0,0,0,0,0,0,0,0,241.9335914,NA,NA,NA,NA,NA,NA,240.65729442444695,0.3427055755530546
240.9989737,9,6,8,0,0,0,0,0.070261998,242.0062502,C9H6O8,0.8888888888888888,0.6666666666666666,0,0,NA,240.72987209298176,0.2701279070182352
240.9991377,0,0,0,0,0,0,0,0,242.0064141,NA,NA,NA,NA,NA,NA,240.7300359098579,0.26996409014211054
241.0023579,0,0,0,0,0,0,0,0,242.0096344,NA,NA,NA,NA,NA,NA,240.7332525141538,0.2667474858461958
241.0118497,0,0,0,0,0,0,0,0,242.0191262,NA,NA,NA,NA,NA,NA,240.74273371552513,0.2572662844748663
241.0353564,10,10,7,0,0,0,0,0.082013109,242.0426328,C10H10O7,0.7,1,0,0,NA,240.76621416773392,0.2337858322660793
241.0466109,9,10,6,2,0,0,0,-0.005232713,242.0538873,C9H10N2O6,0.6666666666666666,1.1111111111111112,0.2222222222222222,0,NA,240.77745610085867,0.22254389914132844
241.071737,11,14,6,0,0,0,0,0.10199401,242.0790135,C11H14O6,0.5454545454545454,1.2727272727272727,0,0,NA,240.80255414483096,0.19744585516903612
241.082974,10,14,5,2,0,0,0,0.087018253,242.0902505,C10H14N2O5,0.5,1.4,0.2,0,NA,240.81377859749637,0.18622140250363373
241.1081105,12,18,5,0,0,0,0,0.151629071,242.115387,C12H18O5,0.4166666666666667,1.5,0,0,NA,240.8388870298559,0.16111297014410297
241.1193765,11,18,4,2,0,0,0,0.016822445,242.126653,C11H18N2O4,0.36363636363636365,1.6363636363636365,0.18181818181818182,0,NA,240.85014045013963,0.14985954986036631
241.1444846,13,22,4,0,0,0,0,0.1986039,242.1517611,C13H22O4,0.3076923076923077,1.6923076923076923,0,0,NA,240.8752205142109,0.12477948578910514
241.1808762,14,26,3,0,0,0,0,0.173677082,242.1881526,C14H26O3,0.21428571428571427,1.8571428571428572,0,0,NA,240.9115714790252,0.08842852097478726
241.2172959,15,30,2,0,0,0,0,0.032424281,242.2245724,C15H30O2,0.13333333333333333,2,0,0,NA,240.94795051246285,0.05204948753714689
241.9942454,8,5,8,1,0,0,0,-0.023312018,243.0015218,C8H5NO8,1,0.625,0.125,0,NA,241.72403246371022,0.27596753628978377
242.0306116,9,9,7,1,0,0,0,0.055944706,243.0378881,C9H9NO7,0.7777777777777778,1,0.1111111111111111,0,NA,241.7603580568864,0.23964194311361098
242.0517506,0,0,0,0,0,0,0,0,243.059027,NA,NA,NA,NA,NA,NA,241.78147345289014,0.2185265471098603
242.0670047,10,13,6,1,0,0,0,0.02487867,243.0742811,C10H13NO6,0.6,1.3,0.1,0,NA,241.79671052002584,0.2032894799741598
242.1083201,0,0,0,0,0,0,0,0,243.1155966,NA,NA,NA,NA,NA,NA,241.83797978688108,0.16202021311892167
242.1396968,12,21,4,1,0,0,0,0.349428946,243.1469732,C12H21NO4,0.3333333333333333,1.75,0.08333333333333333,0,NA,241.86932145137754,0.13067854862245554
242.1752122,0,0,0,0,0,0,0,0,243.1824886,NA,NA,NA,NA,NA,NA,241.90479719456465,0.09520280543534909
242.1761386,13,25,3,1,0,0,0,0.117480584,243.1834151,C13H25NO3,0.23076923076923078,1.9230769230769231,0.07692307692307693,0,NA,241.90572256013812,0.09427743986188375
242.9248741,8,4,3,0,0,3,0,0.424088309,243.9321505,C8H4O3S3,0.375,0.5,0,0,NA,242.65362201538994,0.34637798461005787
242.9558551,0,0,0,0,0,0,0,0,243.9631315,NA,NA,NA,NA,NA,NA,242.68456842172856,0.3154315782714434
242.9612306,0,0,0,0,0,0,0,0,243.968507,NA,NA,NA,NA,NA,NA,242.68993791939724,0.3100620806027621
243.0146515,9,8,8,0,0,0,0,-0.043775145,244.0219279,C9H8O8,0.8888888888888888,0.8888888888888888,0,0,NA,242.74329916914306,0.25670083085694273
243.0180215,0,0,0,0,0,0,0,0,244.0252979,NA,NA,NA,NA,NA,NA,242.74666540617096,0.2533345938290381
243.0274274,0,0,0,0,0,0,0,0,244.0347039,NA,NA,NA,NA,NA,NA,242.75606080345898,0.24393919654102092
243.027569,0,0,0,0,0,0,0,0,244.0348455,NA,NA,NA,NA,NA,NA,242.75620224534714,0.24379775465286002
243.029868,13,8,5,0,0,0,0,0.118370494,244.0371445,C13H8O5,0.38461538461538464,0.6153846153846154,0,0,NA,242.7584986782632,0.2415013217367914
243.0332585,10,12,5,0,0,1,0,0.035114347,244.0405349,C10H12O5S,0.5,1.2,0,0,NA,242.76188539240061,0.2381146075993854
243.0510154,10,12,7,0,0,0,0,0.044468124,244.0582919,C10H12O7,0.7,1.2,0,0,NA,242.77962246488747,0.220377535112533
243.0622251,9,12,6,2,0,0,0,0.141549983,244.0695016,C9H12N2O6,0.6666666666666666,1.3333333333333333,0.2222222222222222,0,NA,242.7908196480363,0.20918035196370965
243.0873675,11,16,6,0,0,0,0,0.181291533,244.094644,C11H16O6,0.5454545454545454,1.4545454545454546,0,0,NA,242.81593397380783,0.18406602619216983
243.0986201,10,16,5,2,0,0,0,0.102882089,244.1058965,C10H16N2O5,0.5,1.6,0.2,0,NA,242.82717400905415,0.17282599094585294
243.1237513,12,20,5,0,0,0,0,0.188277168,244.1310278,C12H20O5,0.4166666666666667,1.6666666666666667,0,0,NA,242.85227714733173,0.14772285266826657
243.1591259,0,0,0,0,0,0,0,0,244.1664024,NA,NA,NA,NA,NA,NA,242.88761224773734,0.11238775226266284
243.1601451,13,24,4,0,0,0,0,0.154297051,244.1674216,C13H24O4,0.3076923076923077,1.8461538461538463,0,0,NA,242.88863030968952,0.11136969031048238
243.1714228,12,24,3,2,0,0,0,-0.026921329,244.1786992,C12H24N2O3,0.25,2,0.16666666666666666,0,NA,242.89989541690892,0.10010458309108117
243.1965779,14,28,3,0,0,0,0,-0.039177966,244.2038543,C14H28O3,0.21428571428571427,2,0,0,NA,242.92502242849955,0.07497757150045459
243.9560473,0,0,0,0,0,0,0,0,244.9633238,NA,NA,NA,NA,NA,NA,243.68364379818271,0.3163562018172854
244.025112,12,7,5,1,0,0,0,0.138480001,245.0323884,C12H7NO5,0.4166666666666667,0.5833333333333334,0.08333333333333333,0,NA,243.75263137992172,0.24736862007827654
244.0376688,0,0,0,0,0,0,0,0,245.0449453,NA,NA,NA,NA,NA,NA,243.76517415888668,0.23482584111332017
244.0463005,9,11,7,1,0,0,0,-0.102881556,245.0535769,C9H11NO7,0.7777777777777778,1.2222222222222223,0.1111111111111111,0,NA,243.77379622065334,0.2262037793466618
244.0826424,10,15,6,1,0,0,0,0.074910946,245.0899189,C10H15NO6,0.6,1.5,0.1,0,NA,243.8100975409631,0.18990245903688674
244.1302544,10,19,4,3,0,0,0,0.102892114,245.1375309,C10H19N3O4,0.4,1.9,0.3,0,NA,243.85765637697858,0.1423436230214179
244.492574,0,0,0,0,0,0,0,0,245.4998504,NA,NA,NA,NA,NA,NA,244.2195714076764,0.7804285923236023
244.8880244,0,0,0,0,0,0,0,0,245.8953009,NA,NA,NA,NA,NA,NA,244.61458024422697,0.3854197557730288
244.9712784,0,0,0,0,0,0,0,0,245.9785549,NA,NA,NA,NA,NA,NA,244.6977412820668,0.30225871793319925
245.0091248,12,6,6,0,0,0,0,0.149027786,246.0164013,C12H6O6,0.5,0.5,0,0,NA,244.73554542243846,0.264454577561537
245.0197204,0,0,0,0,0,0,0,0,246.0269969,NA,NA,NA,NA,NA,NA,244.74612919129686,0.25387080870314094
245.0302701,9,10,8,0,0,0,0,0.084424242,246.0375465,C9H10O8,0.8888888888888888,1.1111111111111112,0,0,NA,244.75666711140758,0.24333288859241975
245.0431869,0,0,0,0,0,0,0,0,246.0504634,NA,NA,NA,NA,NA,NA,244.7695694883933,0.23043051160669847
245.0455141,13,10,5,0,0,0,0,0.133662364,246.0527905,C13H10O5,0.38461538461538464,0.7692307692307693,0,0,NA,244.771894089821,0.2281059101790106
245.0488829,10,14,5,0,0,1,0,0.138911694,246.0561594,C10H14O5S,0.5,1.4,0,0,NA,244.77525912818882,0.22474087181117852
245.0666372,10,14,7,0,0,0,0,0.159034295,246.0739137,C10H14O7,0.7,1.4,0,0,NA,244.79299360357885,0.20700639642114993
245.0667984,10,14,7,0,0,0,0,-0.49614631,246.0740749,C10H14O7,0.7,1.4,0,0,NA,244.7931546235815,0.20684537641849943
245.0779064,9,14,6,2,0,0,0,0.013403003,246.0851829,C9H14N2O6,0.6666666666666666,1.5555555555555556,0.2222222222222222,0,NA,244.80425022028945,0.19574977971055318
245.1030586,11,18,6,0,0,0,0,0.013190355,246.1103351,C11H18O6,0.5454545454545454,1.6363636363636365,0,0,NA,244.82937433511822,0.17062566488178277
245.1142607,10,18,5,2,0,0,0,0.140322702,246.1215372,C10H18N2O5,0.5,1.8,0.2,0,NA,244.84056392675328,0.1594360732467237
245.1394345,12,22,5,0,0,0,0,0.052206701,246.146711,C12H22O5,0.4166666666666667,1.8333333333333333,0,0,NA,244.86570961746332,0.13429038253667613
245.17573,13,26,4,0,0,0,0,0.417981931,246.1830064,C13H26O4,0.3076923076923077,2,0,0,NA,244.90196458958377,0.0980354104162302
246.0169303,0,0,0,0,0,0,0,0,247.0242068,NA,NA,NA,NA,NA,NA,245.74222559781387,0.25777440218612924
246.0274827,0,0,0,0,0,0,0,0,247.0347591,NA,NA,NA,NA,NA,NA,245.75276621490977,0.24723378509023064
246.0407493,12,9,5,1,0,0,0,0.188910676,247.0480257,C12H9NO5,0.4166666666666667,0.75,0.08333333333333333,0,NA,245.76601800130567,0.23398199869433256
246.0619263,9,13,7,1,0,0,0,-0.00410571,247.0692028,C9H13NO7,0.7777777777777778,1.4444444444444444,0.1111111111111111,0,NA,245.7871713548783,0.21282864512170363
246.9403028,0,0,0,0,0,0,0,0,247.9475793,NA,NA,NA,NA,NA,NA,246.66456705183134,0.3354329481686591
246.9884049,11,4,7,0,0,0,0,0.085232029,247.9956813,C11H4O7,0.6363636363636364,0.36363636363636365,0,0,NA,246.71261544059675,0.28738455940325025
247.0171805,0,0,0,0,0,0,0,0,248.0244569,NA,NA,NA,NA,NA,NA,246.74135890950473,0.2586410904952743
247.0247965,12,8,6,0,0,0,0,0.060744742,248.0320729,C12H8O6,0.5,0.6666666666666666,0,0,NA,246.7489664054111,0.25103359458890395
247.0359767,11,8,5,2,0,0,0,0.275209144,248.0432531,C11H8N2O5,0.45454545454545453,0.7272727272727273,0.18181818181818182,0,NA,246.76013412149987,0.23986587850012597
247.0458906,9,12,8,0,0,0,0,0.202909968,248.053167,C9H12O8,0.8888888888888888,1.3333333333333333,0,0,NA,246.7700369515506,0.22996304844940596
247.046063,9,12,8,0,0,0,0,-0.492245636,248.0533395,C9H12O8,0.8888888888888888,1.3333333333333333,0,0,NA,246.7702091590472,0.229790840952802
247.0612223,13,12,5,0,0,0,0,-0.101929422,248.0684988,C13H12O5,0.38461538461538464,0.9230769230769231,0,0,NA,246.7853515320374,0.21464846796260417
247.0823602,10,16,7,0,0,0,0,-0.136183148,248.0896367,C10H16O7,0.7,1.6,0,0,NA,246.80646582926943,0.19353417073057244
247.0935735,9,16,6,2,0,0,0,-0.05518676,248.1008499,C9H16N2O6,0.6666666666666666,1.7777777777777777,0.2222222222222222,0,NA,246.81766660839844,0.18233339160155992
247.0975877,14,16,4,0,0,0,0,-0.020845028,248.1048642,C14H16O4,0.2857142857142857,1.1428571428571428,0,0,NA,246.82167632610685,0.1783236738931464
247.1187293,11,20,6,0,0,0,0,-0.069988789,248.1260057,C11H20O6,0.5454545454545454,1.8181818181818181,0,0,NA,246.84279431920746,0.1572056807925435
247.1550436,12,24,5,0,0,0,0,0.21675427,248.1623201,C12H24O5,0.4166666666666667,2,0,0,NA,246.87906807033565,0.1209319296643514
247.9398889,0,0,0,0,0,0,0,0,248.9471654,NA,NA,NA,NA,NA,NA,247.6630370050622,0.33696299493780657
248.0014719,0,0,0,0,0,0,0,0,249.0087483,NA,NA,NA,NA,NA,NA,247.72455124093423,0.2754487590657675
248.0200611,11,7,6,1,0,0,0,-0.002352538,249.0273375,C11H7NO6,0.5454545454545454,0.6363636363636364,0.09090909090909091,0,NA,247.74311968406744,0.25688031593256255
248.0314457,0,0,0,0,0,0,0,0,249.0387222,NA,NA,NA,NA,NA,NA,247.7544915719214,0.24550842807860818
248.0325755,0,0,0,0,0,0,0,0,249.039852,NA,NA,NA,NA,NA,NA,247.7556201103766,0.24437988962338864
248.0564101,12,11,5,1,0,0,0,0.14439437,249.0636865,C12H11NO5,0.4166666666666667,0.9166666666666666,0.08333333333333333,0,NA,247.7794280964493,0.22057190355070588
248.077571,9,15,7,1,0,0,0,0.017454234,249.0848475,C9H15NO7,0.7777777777777778,1.6666666666666667,0.1111111111111111,0,NA,247.80056536799933,0.19943463200067413
248.0800324,0,0,0,0,0,0,0,0,249.0873088,NA,NA,NA,NA,NA,NA,247.8030240195781,0.1969759804219109
248.9371003,0,0,0,0,0,0,0,0,249.9443767,NA,NA,NA,NA,NA,NA,248.65913490990428,0.3408650900957184
248.9372352,0,0,0,0,0,0,0,0,249.9445116,NA,NA,NA,NA,NA,NA,248.65926965927372,0.3407303407262816
248.9594059,0,0,0,0,0,0,0,0,249.9666823,NA,NA,NA,NA,NA,NA,248.68141560327206,0.3185843967279425
248.9603848,0,0,0,0,0,0,0,0,249.9676613,NA,NA,NA,NA,NA,NA,248.68239341022357,0.31760658977643175
249.0040551,11,6,7,0,0,0,0,0.08388633,250.0113316,C11H6O7,0.6363636363636364,0.5454545454545454,0,0,NA,248.72601494757643,0.2739850524235692
249.0152635,10,6,6,2,0,0,0,0.183907878,250.02254,C10H6N2O6,0.6,0.6,0.2,0,NA,248.73721083217688,0.2627891678231151
249.0154288,10,6,6,2,0,0,0,-0.477221615,250.0227053,C10H6N2O6,0.6,0.6,0.2,0,NA,248.7373759476014,0.26262405239859277
249.0404694,12,10,6,0,0,0,0,-0.031354416,250.0477459,C12H10O6,0.5,0.8333333333333334,0,0,NA,248.76238858704377,0.2376114129562268
249.0516186,11,10,5,2,0,0,0,0.305629402,250.058895,C11H10N2O5,0.45454545454545453,0.9090909090909091,0.18181818181818182,0,NA,248.77352533774746,0.2264746622525422
249.061601,9,14,8,0,0,0,0,-0.0401107,250.0688775,C9H14O8,0.8888888888888888,1.5555555555555556,0,0,NA,248.7834965913104,0.21650340868959006
249.0768566,13,14,5,0,0,0,0,-0.037997024,250.0841331,C13H14O5,0.38461538461538464,1.0769230769230769,0,0,NA,248.7987351567712,0.2012648432288131
249.0979629,10,18,7,0,0,0,0,0.054123428,250.1052394,C10H18O7,0.7,1.8,0,0,NA,248.81981788928803,0.18018211071196788
249.1132417,14,18,4,0,0,0,0,-0.036343092,250.1205182,C14H18O4,0.2857142857142857,1.2857142857142858,0,0,NA,248.83507962884346,0.16492037115654057
249.1496201,15,22,3,0,0,0,0,-0.007834911,250.1568965,C15H22O3,0.2,1.4666666666666666,0,0,NA,248.87141740839704,0.1285825916029637
249.1529696,0,0,0,0,0,0,0,0,250.1602461,NA,NA,NA,NA,NA,NA,248.8747631683154,0.12523683168458888
249.9637589,10,5,3,1,0,2,0,0.189930058,250.9710354,C10H5NO3S2,0.3,0.5,0.1,0,NA,249.68464713373976,0.31535286626024117
249.999361,10,5,7,1,0,0,0,-0.143296877,251.0066375,C10H5NO7,0.7,0.5,0.1,0,NA,249.72020948011686,0.27979051988313586
250.0076234,0,0,0,0,0,0,0,0,251.0148999,NA,NA,NA,NA,NA,NA,249.7284626542472,0.2715373457527903
250.0118717,0,0,0,0,0,0,0,0,251.0191482,NA,NA,NA,NA,NA,NA,249.73270621055747,0.2672937894425331
250.0357187,11,9,6,1,0,0,0,-0.03251434,251.0429952,C11H9NO6,0.5454545454545454,0.8181818181818182,0.09090909090909091,0,NA,249.75652658278423,0.24347341721576754
250.0367026,12,13,1,1,0,2,0,-0.497880302,251.043979,C12H13NOS2,0.08333333333333333,1.0833333333333333,0.08333333333333333,0,NA,249.7575093841527,0.24249061584728793
250.0568719,8,13,8,1,0,0,0,-0.127420781,251.0641484,C8H13NO8,1,1.625,0.125,0,NA,249.77765616293215,0.22234383706785366
250.0721163,12,13,5,1,0,0,0,-0.080548368,251.0793928,C12H13NO5,0.4166666666666667,1.0833333333333333,0.08333333333333333,0,NA,249.7928835408989,0.207116459101087
250.9833143,10,4,8,0,0,0,0,0.104479489,251.9905908,C10H4O8,0.8,0.4,0,0,NA,250.70306408907183,0.29693591092816973
250.9834659,10,4,8,0,0,0,0,-0.497000876,251.9907423,C10H4O8,0.8,0.4,0,0,NA,250.70321551979393,0.29678448020607107
251.0197361,11,8,7,0,0,0,0,-0.039405215,252.0270125,C11H8O7,0.6363636363636364,0.7272727272727273,0,0,NA,250.73944522016458,0.26055477983541664
251.0309738,10,8,6,2,0,0,0,-0.056604114,252.0382503,C10H8N2O6,0.6,0.8,0.2,0,NA,250.75067037204838,0.2493296279516244
251.0560945,12,12,6,0,0,0,0,0.068215645,252.0633709,C12H12O6,0.5,1,0,0,NA,250.77576302205034,0.22423697794965847
251.06733,11,12,5,2,0,0,0,0.059590059,252.0746065,C11H12N2O5,0.45454545454545453,1.0909090909090908,0.18181818181818182,0,NA,250.78698597639067,0.21301402360933253
251.0771714,9,16,8,0,0,0,0,0.276148972,252.0844479,C9H16O8,0.8888888888888888,1.7777777777777777,0,0,NA,250.7968163873955,0.20318361260450502
251.0773161,9,16,8,0,0,0,0,-0.297781529,252.0845926,C9H16O8,0.8888888888888888,1.7777777777777777,0,0,NA,250.7969609258222,0.2030390741778092
251.0785591,0,0,0,0,0,0,0,0,252.0858356,NA,NA,NA,NA,NA,NA,250.7982025378773,0.20179746212269833
251.0924927,13,16,5,0,0,0,0,0.017828886,252.0997691,C13H16O5,0.38461538461538464,1.2307692307692308,0,0,NA,250.81212057949506,0.18787942050494166
251.1136253,10,20,7,0,0,0,0,0.00480322,252.1209018,C10H20O7,0.7,2,0,0,NA,250.8332295826451,0.16677041735491116
251.1288885,14,20,4,0,0,0,0,-0.023037637,252.1361649,C14H20O4,0.2857142857142857,1.4285714285714286,0,0,NA,250.8484757396196,0.15152426038039835
251.1651904,15,24,3,0,0,0,0,0.308327824,252.1724669,C15H24O3,0.2,1.6,0,0,NA,250.88473710459377,0.11526289540623225
252.0149751,10,7,7,1,0,0,0,-2.17e-5,253.0222516,C10H7NO7,0.7,0.7,0.1,0,NA,251.73357292740613,0.26642707259387066
252.027534,0,0,0,0,0,0,0,0,253.0348105,NA,NA,NA,NA,NA,NA,251.7461178040262,0.25388219597380157
252.0513348,11,11,6,1,0,0,0,0.101985749,253.0586113,C11H11NO6,0.5454545454545454,1,0.09090909090909091,0,NA,251.7698920278403,0.23010797215968637
252.0514624,11,11,6,1,0,0,0,-0.402026999,253.0587388,C11H11NO6,0.5454545454545454,1,0.09090909090909091,0,NA,251.770019485361,0.22998051463900993
252.087737,12,15,5,1,0,0,0,0.035972988,253.0950135,C12H15NO5,0.4166666666666667,1.25,0.08333333333333333,0,NA,251.80625358081858,0.19374641918142288
252.9147234,0,0,0,0,0,0,0,0,253.9219999,NA,NA,NA,NA,NA,NA,252.6323165604164,0.36768343958360106
252.924252,0,0,0,0,0,0,0,0,253.9315285,NA,NA,NA,NA,NA,NA,252.64183452069648,0.3581654793035227
252.9989733,10,6,8,0,0,0,0,0.068662194,254.0062497,C10H6O8,0.8,0.6,0,0,NA,252.71647238622538,0.28352761377462343
253.0353968,11,10,7,0,0,0,0,-0.081125867,254.0426733,C11H10O7,0.6363636363636364,0.9090909090909091,0,0,NA,252.75285521541988,0.24714478458011513
253.0466297,10,10,6,2,0,0,0,-0.07892594,254.0539061,C10H10N2O6,0.6,1,0.2,0,NA,252.76407557266342,0.23592442733658459
253.0565351,8,14,9,0,0,0,0,-0.115966572,254.0638115,C8H14O9,1.125,1.75,0,0,NA,252.77396991220527,0.2260300877947259
253.0717723,12,14,6,0,0,0,0,-0.041505414,254.0790487,C12H14O6,0.5,1.1666666666666667,0,0,NA,252.78919009821163,0.210809901788366
253.0830189,11,14,5,2,0,0,0,-0.093651501,254.0902954,C11H14N2O5,0.45454545454545453,1.2727272727272727,0.18181818181818182,0,NA,252.80042414015762,0.19957585984238335
253.1081222,13,18,5,0,0,0,0,0.098379456,254.1153987,C13H18O5,0.38461538461538464,1.3846153846153846,0,0,NA,252.82549940958856,0.17450059041144073
253.1082793,0,0,0,0,0,0,0,0,254.1155558,NA,NA,NA,NA,NA,NA,252.82565633416928,0.17434366583071892
253.1112776,0,0,0,0,0,0,0,0,254.118554,NA,NA,NA,NA,NA,NA,252.82865128624073,0.1713487137592722
253.1445361,14,22,4,0,0,0,0,-0.013099462,254.1518125,C14H22O4,0.2857142857142857,1.5714285714285714,0,0,NA,252.86187264950252,0.13812735049748426
253.1808979,15,26,3,0,0,0,0,0.080221496,254.18817429999999,C15H26O3,0.2,1.7333333333333334,0,0,NA,252.89819384759178,0.10180615240821567
253.2172944,16,30,2,0,0,0,0,0.036695871,254.2245709,C16H30O2,0.125,1.875,0,0,NA,252.93454970693472,0.0654502930652825
253.2174457,0,0,0,0,0,0,0,0,254.2247222,NA,NA,NA,NA,NA,NA,252.9347008379918,0.06529916200818775
254.0250347,0,0,0,0,0,0,0,0,255.0323111,NA,NA,NA,NA,NA,NA,253.74138807689974,0.25861192310026127
254.0306231,10,9,7,1,0,0,0,0.008067577,255.0378996,C10H9NO7,0.7,0.9,0.1,0,NA,253.7469702368424,0.25302976315759906
254.0431009,0,0,0,0,0,0,0,0,255.0503773,NA,NA,NA,NA,NA,NA,253.75943410401945,0.2405658959805521
254.0669536,11,13,6,1,0,0,0,0.223986265,255.07423,C11H13NO6,0.5454545454545454,1.1818181818181819,0.09090909090909091,0,NA,253.78326016988152,0.21673983011848463
254.0671181,11,13,6,1,0,0,0,-0.42110279,255.0743946,C11H13NO6,0.5454545454545454,1.1818181818181819,0.09090909090909091,0,NA,253.78342448619932,0.2165755138006773
254.9104286,0,0,0,0,0,0,0,0,255.917705,NA,NA,NA,NA,NA,NA,254.62579333816126,0.3742066618387412
254.9168714,0,0,0,0,0,0,0,0,255.9241479,NA,NA,NA,NA,NA,NA,254.6322289440732,0.36777105592679504
254.9389942,0,0,0,0,0,0,0,0,255.9462707,NA,NA,NA,NA,NA,NA,254.6543270415571,0.3456729584428899
254.939169,0,0,0,0,0,0,0,0,255.9464454,NA,NA,NA,NA,NA,NA,254.65450164637386,0.3454983536261409
